binance_order_id,cell_lev_multiplier,cell_multiplier,cell_multiplier_capped,cell_multiplier_source,close_initiated_at,close_reason,closed_at,closing_in_progress,confidence,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,current_price,current_tp_level,direction,dynamic_tp_target,ema13_strict_held_pnl_pct,ema5_went_negative,entry_adx,entry_adx_delta,entry_adx_prev,entry_atr_pct,entry_bear_pct,entry_btc_1h_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_atr_pct,entry_btc_dist_from_ema13_pct,entry_btc_ema20_slope,entry_btc_regime,entry_btc_regime_started_at,entry_btc_rsi,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_trend_gap_pct,entry_bull_pct,entry_dist_from_ema13_pct,entry_ema20_slope,entry_ema50_slope,entry_ema5_stretch,entry_ema_gap_5_8,entry_fee,entry_funding_rate,entry_gap,entry_global_volume_ratio,entry_macro_trend,entry_neg_di,entry_order_type,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,entry_pair_volume_ratio,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,entry_pos_di,entry_price,entry_price_vs_ema5_pct,entry_quality_score,entry_range_position,entry_rsi,entry_rsi_prev,exit_btc_regime,exit_btc_trend_gap_pct,exit_ema5_crossed,exit_ema5_slope_pct,exit_fee,exit_order_type,exit_pair_ema20_ema50_gap_pct,exit_price,exit_price_vs_ema5_pct,exit_slippage_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,first_rsi2_minutes,first_rsi2_pnl,first_rsi3_minutes,first_rsi3_pnl,fl1_origin,fl2_flag_pnl,fl2_flagged,fl2_flagged_at,high_price_since_entry,id,investment,is_paper,leverage,low_price_since_entry,no_expansion_last_check,notes,notional_value,opened_at,pair,pattern_cell_source,pattern_fixed_sl_pct,pattern_fixed_tp_pct,peak_ema5_dist_pct,peak_ema5_gap,peak_ema5_slope_pct,peak_pnl,peak_reached_at,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_tick_a_pnl,phantom_tick_a_triggered_at,phantom_tick_b_pnl,phantom_tick_b_triggered_at,phantom_tick_c_pnl,phantom_tick_c_triggered_at,phantom_tick_d_pnl,phantom_tick_d_triggered_at,phantom_tick_e_pnl,phantom_tick_e_triggered_at,phantom_tick_f_pnl,phantom_tick_f_triggered_at,phantom_tick_g_pnl,phantom_tick_g_triggered_at,pnl,pnl_percentage,post_arm_min_pnl_at,post_arm_min_pnl_pct,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_final_pnl,post_exit_floor_before_signal_regain,post_exit_peak_before_signal_lost,post_exit_peak_minutes,post_exit_peak_pnl,post_exit_pnl_at_15min,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_30min,post_exit_pnl_at_5min,post_exit_pnl_at_signal_lost,post_exit_pnl_at_signal_regained,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_signal_lost_minutes,post_exit_signal_regained_minutes,post_exit_trough_minutes,post_exit_trough_pnl,protective_sl_order_id,protective_tp_order_id,quantity,regime_comeback_at,regime_comeback_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_opposite_at,regime_opposite_pnl,signal_active_at_close,signal_lost_flag_pnl,signal_lost_flagged,signal_lost_flagged_at,status,total_fee,trailing_confirmed_at,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trough_ema5_dist_pct,trough_pnl,trough_reached_at
,1.0,2.0,False,UNMATCHED,,PATTERN_FIXED_SL L1,2026-05-26T06:20:46.485499,False,STRONG_BUY,,,,,17.655,1,LONG,0.5,,ENDED_NEG,19.37,1.0883,18.2817,0.6168,28.2,-0.0937,24.7343,25.1179,0.0777,0.0215,0.025,HEALTHY_BULL,,58.6,43.5,44.7,57.8,78.9,0.0646,64.1,1.0109,0.1688,0.1851,0.7269,0.1584,9.698753388524329,5e-05,0.3796,0.7662,BULLISH,16.760038335519127,TAKER_FALLBACK,0.3511,84616521.79443,1.0825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.659288132735405,17.723,0.7322,4.0,96.8,64.99,44.6,CHOPPY_FLAT,0.058,False,0.5682,9.65880479080598,TAKER,,17.65,-0.1186,,,,,,,,10.12,-0.1859,,,False,,17.785,16,1077.6392653915923,True,20.0,17.723,,,21552.785307831844,2026-05-26T06:07:28,VVVUSDT,UNMATCHED,-0.5,,1.219,0.0,0.7274,0.2596704846809296,2026-05-26T06:09:02.379608,2026-05-26T06:09:01.537308,0.09611493539469193,,,,,,,,,,,,,,,,,,,,,-108.132219775659,-0.5017087964791537,,,34.5,-0.9476,-1.337,,0.0,19.61,-0.2028,-0.9476,-0.5245,-0.5865,-0.6204,-0.547,-0.9476,,2026-05-26T06:20:46.873291,-0.5188,2.85,-0.6542,4.88,-0.5865,17.703,17.5,2026-05-26T06:40:23.323697,2026-05-26T07:05:08.587422,34.5,,44.36,-1.3483,,,1216.091254744222,,,2026-05-26T06:11:04.059824,-0.169,,,True,,False,,CLOSED,19.35755817933031,,,0,-0.1129,-0.5017087964791537,2026-05-26T06:20:46.482619
,1.0,2.0,True,EXT_Ext0.4-0.6_L+Ext_SlowADX_L,,TRAILING_STOP L2,2026-05-26T06:07:38.023421,False,STRONG_BUY,,,,,0.4743,2,LONG,1.0,,RECOVERED,16.3985,0.1665,16.2321,0.5765,17.9,-0.1368,24.2493,23.2521,0.0752,0.0729,0.048,HEALTHY_BULL,,68.1,43.6,38.6,78.9,66.9,0.0492,74.4,0.4929,0.176,-0.012,0.233,0.1305,5.315625215909472,5e-05,0.3563,0.7893,BULLISH,17.803883398391296,TAKER_FALLBACK,0.1029,74695636.537,1.1185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,25.920265038817767,0.4709,0.2335,4.0,76.2,61.39,62.08,HEALTHY_BULL,0.0646,True,0.5816,5.346103423773044,TAKER,,0.4736,0.2687,,,,,,,,5.05,-0.3235,,,False,,0.4756,15,590.6250239899414,True,20.0,0.4709,,,11812.500479798828,2026-05-26T05:43:52,TIAUSDT,W6,,,0.8919,0.0,0.5064,0.9076396262476188,2026-05-26T06:05:59.286236,2026-05-26T05:58:52.364430,0.07981100021236419,2026-05-26T06:05:21.309454,,,,,,0.3772,2026-05-26T06:07:43.743858,0.3772,2026-05-26T06:07:43.743858,0.3772,2026-05-26T06:07:43.743858,0.4197,2026-05-26T06:07:42.730338,0.3772,2026-05-26T06:07:43.743858,0.4197,2026-05-26T06:07:42.730338,0.3772,2026-05-26T06:07:43.743858,57.0676221682539,0.4831121257167203,,,15.0,-0.8333,0.4621,,0.5471,2.27,0.5471,-0.8333,0.356,0.4834,-0.7271,-0.0475,-0.8333,,2026-05-26T06:11:08.114968,0.2073,4.91,-0.0475,7.93,0.271,0.4739,0.4648,2026-05-26T06:09:54.719984,2026-05-26T06:28:11.886882,15.0,,20.56,-1.3854,,,25084.944743679822,,,,,,,True,,False,,CLOSED,10.661728639682515,,0.4831121257167203,0,-0.0578,-0.5569802505839838,2026-05-26T05:50:20.131086
,1.0,2.0,False,BTC1H_1hPullback_L,,PATTERN_FIXED_SL L1,2026-05-26T05:44:47.712298,False,VERY_STRONG,,,,,0.012079,1,LONG,0.5,,NEVER,24.5219,0.2209,24.301,1.2764,17.9,-0.1368,24.2493,23.2521,0.0752,0.0729,0.048,HEALTHY_BULL,,68.1,43.6,38.6,78.9,66.9,0.0492,74.4,0.7429,0.192,0.9872,0.4788,0.1059,10.63125043181895,5e-05,0.5244,0.7893,BULLISH,13.9857933717492,TAKER_FALLBACK,1.5933,174198432.117312,0.767,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,24.53935196825295,0.012104,0.4811,5.0,64.7,59.34,53.14,HEALTHY_BULL,0.0525,False,0.2578,10.587334162685528,TAKER,,0.012054,0.3797,,,,,,,,,,,,False,,0.012124,14,1181.2500479798832,True,20.0,0.012104,,,23625.000959597666,2026-05-26T05:43:31,XANUSDT,W4,-0.5,0.1,0.9549,0.0,0.2578,0.07516027759417704,2026-05-26T05:43:37.068729,,,,,,,,,,,,,,,,,,,,,,,-118.8102937798875,-0.5029006939854568,,,7.15,-1.6763,-2.4198,,0.0,1.28,-0.1561,-1.8993,-0.3709,-0.4535,-2.5685,-0.8666,-1.6763,,2026-05-26T06:11:06.089603,-2.6594,9.21,-2.1802,6.13,-1.1392,0.012096,0.011697,2026-05-26T05:46:04.582330,2026-05-26T06:22:12.996087,7.15,,37.42,-3.4525,,,1951834.1837076724,,,,,,,True,,False,,CLOSED,21.218584594504478,,,0,0.3962,-0.5029006939854568,2026-05-26T05:44:47.709670
,1.0,2.0,False,BTC1H_1hPullback_L,,STOP_LOSS_WIDE L1,2026-05-26T05:57:35.544120,False,STRONG_BUY,,,,,1.9057,1,LONG,0.5,-0.6061726044546462,ENDED_NEG,19.3997,0.6519,18.7479,0.5203,17.9,-0.1368,24.2493,23.2521,0.0752,0.0729,0.048,HEALTHY_BULL,,68.1,43.6,38.6,78.9,66.9,0.0492,74.4,0.6071,0.2455,-0.0359,0.2102,0.1933,10.63125043181895,5e-05,0.5272,0.7893,BULLISH,15.973750121305704,TAKER_FALLBACK,0.0557,395377838.58534,1.1013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,28.32027515262422,1.9171,0.2106,3.0,86.8,64.47,63.15,HEALTHY_BULL,0.0619,True,-0.0046,10.558604570540545,TAKER,,1.904,-0.4614,,2026-05-26T05:54:20.718723,-0.6062,2026-05-26T05:57:35.493294,-0.7209,7.75,-0.0691,,,,,False,,1.9211,13,1181.2500479798832,True,20.0,1.9171,,,23625.000959597666,2026-05-26T05:43:11,TONUSDT,W6,,,0.4647,0.0,0.4218,0.1185545876584426,2026-05-26T05:43:55.382850,,,,,,,,,,,,,,,,,,,,,,,-182.62510228770304,-0.7730162745814049,,,3.51,-1.1489,-1.1698,,0.0,2.02,-0.6221,-1.5088,-0.935,-0.6273,-1.4671,-0.9872,-0.7838,,2026-05-26T06:11:07.102496,-1.5297,22.02,-1.4671,0.47,-0.8359,1.9069,1.884,2026-05-26T05:59:36.918299,2026-05-26T06:29:01.303705,1.48,,31.42,-1.8166,,,12323.301319491768,,,,,,,True,,False,,CLOSED,21.189855002359494,,,0,-0.4614,-0.7730162745814049,2026-05-26T05:57:35.540745
,1.0,2.0,False,EXT_Ext0.4-0.6_L+Ext_QuietVol_L+Ext_SlowADX_L,,PATTERN_FIXED_TP L1,2026-05-26T05:42:10.785903,False,VERY_STRONG,,,,,0.012047,1,LONG,0.5,,NEVER,24.5219,0.2209,24.301,1.2802,17.9,-0.1368,24.3279,23.2521,0.0749,0.073,0.048,HEALTHY_BULL,,68.1,43.6,38.6,78.9,66.9,0.0492,74.4,0.4426,0.1584,0.9731,0.2476,0.067,10.336359611918539,5e-05,0.443,0.7296,BULLISH,13.992282986817047,TAKER_FALLBACK,1.5566,175225394.47825,0.6991,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,24.550738590667244,0.012031,0.2482,6.0,57.0,57.08,53.14,HEALTHY_BULL,0.0492,False,0.1414,10.356119920377862,TAKER,,0.012054,0.4959,,,,,,,,,,,,False,,0.012054,12,1148.484401324282,True,20.0,0.012031,,,22969.68802648564,2026-05-26T05:41:51,XANUSDT,W4,-0.5,0.1,0.4876,0.0,0.1414,0.10108677582911188,2026-05-26T05:42:10.782796,,,,,,,,,0.3339,2026-05-26T05:44:25.129527,0.3672,2026-05-26T05:44:31.225678,0.3339,2026-05-26T05:44:43.394284,0.3339,2026-05-26T05:44:43.394284,0.1012,2026-05-26T05:44:52.534373,0.043,2026-05-26T05:44:50.509026,0.043,2026-05-26T05:44:50.509026,23.219317043979892,0.10108677582911188,,,9.76,-1.0791,-2.4506,,0.6664,1.44,0.6664,-0.8464,0.3838,0.5168,-2.0017,0.0181,-1.0791,,2026-05-26T06:11:05.076845,-2.1264,11.83,-1.5861,8.75,-0.5388,0.012122,0.011697,2026-05-26T05:43:37.341513,2026-05-26T06:22:12.996087,9.76,,40.03,-2.8662,,,1909208.546794584,,,,,,,True,,False,,CLOSED,20.692479532296403,,,0,0.1396,-0.25616241376443505,2026-05-26T05:42:01.042893
,1.0,2.0,False,EXT_Ext0.4-0.6_L+Ext_QuietVol_L,,PATTERN_FIXED_TP L1,2026-05-26T05:41:44.018457,False,VERY_STRONG,,,,,0.4232,1,LONG,0.5,,NEVER,29.6145,1.3532,28.2613,0.5248,17.9,-0.1368,24.3279,23.2521,0.0749,0.073,0.048,HEALTHY_BULL,,68.1,43.6,38.6,78.9,66.9,0.0492,74.4,0.5263,0.2768,0.3427,0.1885,0.1444,4.134543844767416,5e-05,0.5658,0.7296,BULLISH,11.836959179954444,MAKER,0.4839,187364756.49626,0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,33.005535800053075,0.42310000000000003,0.1889,3.0,80.9,64.89,65.83,HEALTHY_BULL,0.0492,False,0.5374,10.353460655946765,TAKER,,0.4238,0.3298,,,,,,,,,,,,False,,0.4238,11,1148.484401324282,True,20.0,0.42310000000000003,,,22969.68802648564,2026-05-26T05:41:31,ONDOUSDT,W1,-0.5,0.1,0.3063,0.0,0.5374,0.10237107066886747,2026-05-26T05:41:44.010304,,,,,,,,,0.1261,2026-05-26T05:44:18.017112,0.1024,2026-05-26T05:44:14.972054,0.1497,2026-05-26T05:44:33.251710,,,,,0.0315,2026-05-26T05:44:52.534373,0.1497,2026-05-26T05:45:01.670573,23.51431556201201,0.10237107066886747,,,44.93,-0.4412,-0.4648,,0.4097,2.07,0.4097,0.0315,0.197,0.3388,-0.1103,0.1261,-0.5121,,2026-05-26T06:11:04.064078,-0.063,9.2,-0.3466,7.18,-0.2048,0.4251,0.4203,2026-05-26T05:43:48.515112,2026-05-26T06:02:05.216858,41.89,,20.35,-0.7248,,,54289.02866103909,,,,,,,True,,False,,CLOSED,14.488004500714181,,,0,0.0941,-0.1338733160009507,2026-05-26T05:41:31.939373
,1.0,1.0,False,,,TRAILING_STOP L2,2026-05-26T00:54:23.158232,False,STRONG_BUY,,,,,0.0035464,2,SHORT,1.0,,NEVER,26.1504,1.3774,24.773,0.2318,71.8,-0.075,26.5531,25.127,0.1042,-0.2378,-0.0601,HEALTHY_BEAR,,22.9,41.9,50.1,31.6,42.5,-0.1369,20.5,-0.5113,-0.1,-0.1142,0.349,0.0973,4.694150404032659,0.0001,0.2076,1.1113,BEARISH,32.77556684576899,TAKER_FALLBACK,-0.2714,145908873.529988,0.7645,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,12.727971687785175,0.0035641,-0.3478,3.0,13.7,28.81,42.09,BEAR_EXHAUSTED,-0.2661,False,-0.6076,4.671365184204438,TAKER,,0.0035468,0.2427,,,,,,,,,,,,False,,0.0035641,10,521.5722671147399,True,20.0,0.0035325,,,10431.445342294799,2026-05-26T00:39:02,1000PEPEUSDT,W1,,,0.8268,0.0,-0.4296,0.797018321595918,2026-05-26T00:53:15.958551,2026-05-26T00:48:16.897643,,2026-05-26T00:52:15.830692,,,,,,0.2719,2026-05-26T01:09:00.640639,0.3898,2026-05-26T00:54:23.731592,0.3898,2026-05-26T00:54:23.731592,0.3898,2026-05-26T00:54:23.731592,0.3898,2026-05-26T00:54:23.731592,0.3645,2026-05-26T00:54:24.769038,0.3645,2026-05-26T00:54:26.819265,41.26830625225571,0.395614460873714,,,,,0.777,,,19.21,0.9958,0.3337,0.2271,0.2018,0.2719,0.0419,,,,,19.12,-0.0451,17.1,0.314,0.0035636,0.0035254,2026-05-26T01:13:36.003611,2026-05-26T01:35:40.540081,,,41.28,-0.076,,,2926810.5110111386,,,,,,,True,,False,,CLOSED,9.365515588237098,,0.395614460873714,0,0.3124,-0.14614040010100254,2026-05-26T00:39:15.648150
,1.0,1.0,False,,,FAST_EXIT L1,2026-05-26T00:38:15.110031,False,VERY_STRONG,,,,,44.24,1,SHORT,0.5,,NEVER,33.2289,0.8466,32.3823,0.4488,69.2,-0.0636,25.6857,25.127,0.0945,-0.1355,-0.0488,HEALTHY_BEAR,,28.8,44.0,50.1,31.6,42.5,-0.1246,28.2,-0.6145,-0.1434,-0.3935,0.3858,0.1121,1.8557202814773688,0.0001,0.3673,0.7099,BEARISH,26.295963752289396,MAKER,-0.6583,46859200.79,0.9868,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,10.166844485009916,44.321,-0.3843,4.0,8.6,33.53,43.54,HEALTHY_BEAR,-0.1286,False,-0.2684,4.625588278608612,TAKER,,44.19,0.6735,,,,,,,,,,,,False,,44.321,9,515.4778559659358,True,20.0,44.19,,,10309.557119318715,2026-05-26T00:36:41,DASHUSDT,W1,,,0.6508,0.0,-0.2684,0.2327039552356676,2026-05-26T00:38:15.099714,2026-05-26T00:38:15.099741,,,,,,,,1.1802,2026-05-26T00:54:15.434256,0.2551,2026-05-26T00:45:42.705112,0.2326,2026-05-26T00:45:48.809517,0.2551,2026-05-26T00:45:42.705112,0.2551,2026-05-26T00:45:43.723115,0.2551,2026-05-26T00:45:42.705112,0.1874,2026-05-26T00:45:58.978649,23.990747183935003,0.2327039552356676,,,,,0.6613,,,1.01,1.654,1.5863,-0.0607,0.0521,1.0448,0.3228,,,,,8.9,0.0972,34.26,0.8192,44.32,43.56,2026-05-26T00:39:15.981334,2026-05-26T00:53:21.363715,,,15.1,-0.0607,,,232.6111125497781,,,,,,,True,,False,,CLOSED,6.481308560085981,,,0,0.2275,-0.2187524649714641,2026-05-26T00:37:01.966705
,1.0,2.0,False,W1+W2,,TRAILING_STOP L2,2026-05-26T00:54:20.139236,False,VERY_STRONG,,,,,1.908,2,SHORT,1.0,,RECOVERED,31.4415,1.1365,30.305,0.6202,74.4,-0.0589,25.0153,24.7063,0.0983,-0.0891,-0.0447,HEALTHY_BEAR,,35.5,44.9,50.1,32.3,44.9,-0.1081,25.6,-0.6475,-0.2129,-0.6598,0.3569,0.1469,9.278601407386844,0.0001,0.4667,0.8917,BEARISH,27.640731130211954,TAKER_FALLBACK,-1.1615,366472589.04947,1.2724,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,10.167449039826582,1.9194,-0.3556,2.0,19.3,35.37,41.7,BEAR_EXHAUSTED,-0.2661,True,-0.4906,9.225909547774199,TAKER,,1.9085,0.3537,,,,,,,,,,,,False,,1.9194,8,1030.9557119318717,True,20.0,1.9008,,,20619.114238637434,2026-05-26T00:34:20,TONUSDT,W1+W2,,,0.8164,0.0,-0.4347,0.8794889027821168,2026-05-26T00:53:26.743904,2026-05-26T00:38:46.118736,0.09764301344170304,2026-05-26T00:52:08.106793,,,,,,0.4362,2026-05-26T00:54:22.704622,0.4779,2026-05-26T00:54:20.644565,0.4779,2026-05-26T00:54:20.644565,0.4154,2026-05-26T00:54:23.731592,0.3789,2026-05-26T00:54:24.769038,0.3581,2026-05-26T00:54:25.798672,0.3789,2026-05-26T00:54:24.769038,98.58851040627803,0.478141346254033,,,,,1.3636,,,4.77,1.5616,0.3633,0.3164,0.1444,0.3685,-0.0327,,,,,3.0,0.108,7.05,-0.0431,1.9197,1.8877,2026-05-26T00:59:06.604375,2026-05-26T01:37:36.469453,,,43.27,-0.1056,,,10742.479023985326,,,,,,,True,,False,,CLOSED,18.504510955161045,,0.478141346254033,0,-0.02,-0.32976607273105857,2026-05-26T00:36:58.142350
,1.5,2.0,False,C1,,TRAILING_STOP L2,2026-05-26T00:46:15.085784,False,VERY_STRONG,,,,,0.008704,2,SHORT,1.0,,NEVER,34.0155,1.5759,32.4396,0.3461,74.4,-0.0525,25.0153,24.7063,0.0973,-0.0519,-0.0406,HEALTHY_BEAR,,40.9,46.2,50.1,32.3,44.9,-0.1036,25.6,-0.5666,-0.215,-0.4321,0.2515,0.1411,13.917902111080268,0.0001,0.5034,0.7781,BEARISH,32.22798656715792,TAKER_FALLBACK,-0.7244,41757623.676778,1.51,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,9.4903618191153,0.008733,-0.2508,2.0,10.8,26.62,28.18,BEAR_EXHAUSTED,-0.2021,False,-0.4938,13.874871840039486,TAKER,,0.008706,0.1217,,,,,,,,13.15,0.311,,,False,,0.008733,7,1030.9557119318717,True,30.0,0.008671,,,30928.67135795615,2026-05-26T00:32:59,PENGUUSDT,C1,,,0.5658,0.0,-0.5722,0.6202702393221066,2026-05-26T00:44:04.671278,2026-05-26T00:37:29.916349,0.09329554563149724,2026-05-26T00:41:05.590495,,,,,,0.7459,2026-05-26T00:54:14.418611,0.7803,2026-05-26T00:54:11.366178,0.7459,2026-05-26T00:54:14.418611,0.6772,2026-05-26T00:54:25.798672,0.7001,2026-05-26T00:54:32.915516,0.1963,2026-05-26T00:46:20.515169,0.1848,2026-05-26T00:46:15.430739,67.83005058395328,0.21931123325316898,,,,,1.181,,,12.79,1.5818,0.6887,0.2764,0.494,0.9978,0.5512,,,,,10.07,0.5741,,,0.00871,0.008587,2026-05-26T00:59:02.560736,2026-05-26T01:26:18.290550,,,40.05,0.1734,,,3541586.093891693,,,,,,,True,,False,,CLOSED,27.792773951119756,,0.21931123325316898,0,0.1712,-0.20455971601971062,2026-05-26T00:34:36.341617
,1.0,2.0,False,PAIR_35-40_30-35,,PATTERN_FIXED_TP L1,2026-05-26T00:32:12.703831,False,VERY_STRONG,,,,,1.9228,1,SHORT,0.5,,NEVER,30.0736,0.3213,29.7524,0.5978,69.2,-0.0552,24.7622,23.8704,0.097,-0.0938,-0.0447,HEALTHY_BEAR,,36.8,45.7,50.1,32.8,52.2,-0.0967,28.2,-0.4164,-0.1216,-0.6016,0.2394,0.0862,9.138059701492539,0.0001,0.3166,0.8418,BEARISH,23.116214444679994,TAKER_FALLBACK,-1.0718,364812812.98628,0.8893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.321303932200058,1.9246,-0.2388,3.0,18.5,39.53,46.15,HEALTHY_BEAR,-0.1036,False,-0.386,9.120491988255749,TAKER,,1.9209,0.4523,,,,,,,,,,,,False,,1.9246,6,1015.3399668325043,True,20.0,1.9209,,,20306.799336650085,2026-05-26T00:30:37,TONUSDT,UNMATCHED,-0.5,0.1,0.4471,0.0,-0.386,0.10233425127299367,2026-05-26T00:32:12.677829,,,,,,,,,0.1386,2026-05-26T00:36:17.979687,0.1542,2026-05-26T00:36:27.093892,0.149,2026-05-26T00:36:29.120567,0.1386,2026-05-26T00:33:09.463531,0.2321,2026-05-26T00:45:02.978984,0.0399,2026-05-26T00:37:10.757656,0.0971,2026-05-26T00:33:36.756801,20.78081105867011,0.10233425127299367,,,,,1.1778,,,4.83,1.2453,0.2269,0.1594,0.0919,0.362,0.0399,,,,,25.12,0.3776,29.18,0.2269,1.9237,1.8989,2026-05-26T00:37:02.623992,2026-05-26T01:17:12.479553,,,44.99,-0.0432,,,10551.179121194058,,,,,,,True,,False,,CLOSED,18.258551689748288,,,0,0.2082,-0.3135235893172592,2026-05-26T00:30:58.605921
,1.0,2.0,False,PAIR_35-40_30-35,,PATTERN_FIXED_TP L1,2026-05-26T00:29:50.233963,False,VERY_STRONG,,,,,1.9264,1,SHORT,0.5,,NEVER,30.0736,0.3213,29.7524,0.5977,59.0,-0.0537,24.7622,23.8704,0.097,-0.0808,-0.0433,HEALTHY_BEAR,,38.6,46.0,50.1,32.8,52.2,-0.0951,35.9,-0.4032,-0.1201,-0.601,0.229,0.0845,9.0,0.0001,0.3129,0.8554,BEARISH,23.116214444679994,TAKER_FALLBACK,-1.0702,364754398.19105,0.8565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.321303932200058,1.9296,-0.2285,2.0,19.5,39.72,46.15,HEALTHY_BEAR,-0.0967,False,-0.1857,8.982742537313433,TAKER,,1.9259,0.3695,,,,,,,,,,,,False,,1.9296,5,1000.0,True,20.0,1.9259,,,20000.0,2026-05-26T00:29:16,TONUSDT,UNMATCHED,-0.5,0.1,0.3643,0.0,-0.1857,0.10183587271973653,2026-05-26T00:29:50.214321,,,,,,,,,0.3971,2026-05-26T00:36:17.979687,0.0447,2026-05-26T00:31:01.224140,0.0447,2026-05-26T00:31:01.224140,0.2313,2026-05-26T00:36:56.518543,0.2209,2026-05-26T00:36:59.566533,0.2313,2026-05-26T00:36:56.518543,0.2313,2026-05-26T00:36:56.518543,20.367174543947307,0.10183587271973653,,,,,0.962,,,1.14,1.3403,0.5837,0.0344,0.2158,0.5319,0.449,,,,,27.5,0.6355,31.55,0.4852,1.9285,1.902,2026-05-26T00:30:59.176992,2026-05-26T00:53:47.274276,,,23.95,-0.033,,,10364.842454394693,,,,,,,True,,False,,CLOSED,17.982742537313435,,,0,0.1719,-0.095184753316749,2026-05-26T00:29:20.274291
